Country,ISO3,Disease,Year,Latest Reported Cases Aggregate,Cases,Cases Lower,Cases Upper,Incidence,Incidence Lower,Incidence Upper,Derived_Cases_Method,Year Range Incidence Estimate
South Africa,ZAF,Lumpy skin disease virus (Inf. with),2009,2068.0,1970.1490115967988,1743.5887490239202,2246.55522018498,0.0001184399388461371,0.00010481975911041862,0.00013505671973386456,Adjusted_Susceptible_Cases,2005-2012
South Africa,ZAF,Malignant catarrhal fever (wildebeest only)(2006-2008),2009,299.0,296.05029776552226,200.5169314476909,429.03088451865415,1.779772948966421e-05,1.2054526311708229e-05,2.5792156545716622e-05,None,2005-2007
South Africa,ZAF,Old world screwworm (Chrysomya bezziana),2009,118.0,117.97799922837936,91.13229830142517,157.31137546648662,7.092512765048947e-06,5.478623075815196e-06,9.457127141338034e-06,None,2007-2009
South Africa,ZAF,Ovine epididymitis (Brucella ovis),2009,23.0,23.06817624359361,14.878243129928517,33.82029893110373,2.77359059391016e-06,1.7888780960973646e-06,4.066366669302254e-06,None,2006
South Africa,ZAF,Paratuberculosis,2009,12.0,11.8654418865086,3.296175027348257,30.397838150906686,7.133177252828442e-07,1.9815697511574267e-07,1.8274344074766793e-06,None,2007-2009
South Africa,ZAF,Rabies virus (Inf. with),2009,118.0,122.63920235294118,62.64080780357028,224.00119858246137,7.372731474280017e-06,3.7657930450216447e-06,1.3466335848406265e-05,Adjusted_Susceptible_Cases,2005-2014
South Africa,ZAF,Rift Valley fever virus (Inf. with),2009,647.0,600.3801492848165,509.2201581748674,708.3465135596354,3.609320297457844e-05,3.0612915083295594e-05,4.258384378747058e-05,Adjusted_Susceptible_Cases,2008-2010
South Africa,ZAF,Trichomonosis,2009,269.0,254.32534373150196,169.6528411284424,375.42863048189395,1.5289340035334632e-05,1.0199062106495323e-05,2.2569736488777157e-05,Adjusted_Susceptible_Cases,2005-2017
South Africa,ZAF,Trypanosomosis (tsetse-transmitted) (-2021),2009,87.0,86.36977411170221,65.56774964311361,112.2574518979686,5.192313222873232e-06,3.9417527366191554e-06,6.748609196338102e-06,None,2008-2009
Zambia,ZMB,Anthrax,2009,40.0,43.18467579715306,18.835092210049773,83.6767968825609,1.1370372774395224e-05,4.959213325447544e-06,2.2031805392986016e-05,None,2008-2009
Zambia,ZMB,Bovine anaplasmosis,2009,5330.0,5330.0,4830.053134598893,5875.98631843151,0.0014033701948393891,0.0012717359490781708,0.0015471264661483701,None,2009
Zambia,ZMB,Bovine babesiosis,2009,909.0,961.0,769.6586701171459,1198.108056474845,0.00025302790942601373,0.00020264841235311898,0.0003154576241376632,Adjusted_Susceptible_Cases,2006-2013
Zambia,ZMB,Bovine tuberculosis (-2018),2009,50.0,45.85770573270068,18.40734650592355,101.41353455382571,1.2074172125513607e-05,4.846589390711834e-06,2.6701825843556003e-05,Adjusted_Susceptible_Cases,2007-2015
Zambia,ZMB,Brucella abortus (Inf. with),2009,89.0,94.20770573270067,49.76924682806725,170.84513225566573,2.4804556538362475e-05,1.3104067095331031e-05,4.498292055178139e-05,Adjusted_Susceptible_Cases,2008-2014
Zambia,ZMB,Foot and mouth disease virus (Inf. with),2009,5683.0,5689.758041958043,5440.609090422211,5955.264252955423,0.0014980932179984314,0.0014324931780995815,0.0015680000666022707,Adjusted_Susceptible_Cases,2008-2021
Zambia,ZMB,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),2009,529.0,497.1,390.3221263751283,628.6363576289162,0.00013088467614533964,0.00010277043875069202,0.00016551773502604427,Adjusted_Susceptible_Cases,2006-2011
Zambia,ZMB,Heartwater,2009,1421.0,1421.0,1199.210021270251,1688.6522422844914,0.00037414428646656133,0.0003157477675803715,0.0004446161775367276,None,2009
Zambia,ZMB,Lumpy skin disease virus (Inf. with),2009,1526.0,1509.6666666666667,1284.1496561271335,1779.190244482742,0.00039748990696858,0.00033811207375648595,0.00046845451408181725,Adjusted_Susceptible_Cases,2008-2011
Zambia,ZMB,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2009,331.0,333.01912046494186,259.00852011108975,425.39475359325456,8.768275946944231e-05,6.819602951845438e-05,0.00011200493775493801,None,2006-2009
Zambia,ZMB,Rabies virus (Inf. with),2009,7.0,7.2019120464941855,2.4531170236382405,17.444021775873395,1.896238032252287e-06,6.458970573033809e-07,4.592949388065665e-06,None,2006-2009
Zambia,ZMB,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",2009,12340.0,12340.0,11698.21078133056,13012.494418036633,0.0032490784623486046,0.003080097625416156,0.0034261438699411885,None,2009
Zambia,ZMB,Trypanosomosis (tsetse-transmitted) (-2021),2009,4437.0,4439.764684437513,4084.8178308926963,4823.724132574577,0.0011689743771557434,0.0010755181229311996,0.0012700695451749809,None,2007-2009
Zimbabwe,ZWE,Anthrax,2009,491.0,372.6333333333333,265.1799244469326,516.8065212896879,4.675104689055981e-05,3.326980700130688e-05,6.483919646702199e-05,Adjusted_Susceptible_Cases,2005-2017
Zimbabwe,ZWE,Bluetongue virus (Inf. with),2009,6.0,6.394917605653108,1.6776394782834005,16.48055091642935,1.604628819267313e-06,4.209575198927358e-07,4.135341311438842e-06,None,2008
Zimbabwe,ZWE,Bovine anaplasmosis,2009,1384.0,1952.0,1646.7935728507482,2307.240491184907,0.00024490037623322143,0.00020660879383688484,0.00028946929526214464,Adjusted_Susceptible_Cases,2005-2013
Zimbabwe,ZWE,Bovine babesiosis,2009,1015.0,1167.142857142857,939.1640733168789,1440.8240233901488,0.00014643121149190714,0.00011782870640370308,0.00018076759498673731,Adjusted_Susceptible_Cases,2005-2019
Zimbabwe,ZWE,Brucella abortus (Inf. with),2009,24.0,28.0,8.094453002669457,72.8931922691653,3.512915232853586e-06,1.0155402590962495e-06,9.145271624774144e-06,Adjusted_Susceptible_Cases,2005-2012
Zimbabwe,ZWE,Dermatophilosis (-2005),2009,330.0,336.053921042545,266.48776969706705,423.8027667784923,4.216174779609045e-05,3.343389091207161e-05,5.317082839791648e-05,None,2005
Zimbabwe,ZWE,Foot and mouth disease virus (Inf. with),2009,186.0,450.5,359.6249361006313,557.7247752567017,5.652029687144788e-05,4.511899700506805e-05,6.997285209782536e-05,Adjusted_Susceptible_Cases,2005-2011
Zimbabwe,ZWE,Heartwater,2009,1160.0,1273.5857142857144,1036.7288708178698,1554.7250001420293,0.00015978566628782148,0.0001300693086655426,0.00019505775485347248,Adjusted_Susceptible_Cases,2005-2013
Zimbabwe,ZWE,Lumpy skin disease virus (Inf. with),2009,7884.0,8103.5,7486.771487661223,8762.717909084811,0.0010166753067653226,0.000939299771567822,0.0010993816151436773,Adjusted_Susceptible_Cases,2005-2013
Zimbabwe,ZWE,Malignant catarrhal fever (wildebeest only)(2006-2008),2009,86.0,87.5776885141178,58.427738776206176,129.6254643342905,1.0987607001405392e-05,7.330417627433029e-06,1.6262973865201725e-05,None,2005
Zimbabwe,ZWE,Old world screwworm (Chrysomya bezziana),2009,162.0,162.0,130.90071979531564,198.21490992629163,2.032472384722432e-05,1.6422969020016544e-05,2.486829201638469e-05,None,2009
Zimbabwe,ZWE,Rabies virus (Inf. with),2009,60.0,61.590476190476195,21.20070472849054,143.09128605786344,7.727218643151069e-06,2.659867092426624e-06,1.7952412802902802e-05,Adjusted_Susceptible_Cases,2005-2015
Zimbabwe,ZWE,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",2009,156.0,175.53333333333333,123.36851932777844,251.8150355352322,2.202263287643689e-05,1.5477969671469463e-05,3.159303122118873e-05,Adjusted_Susceptible_Cases,2005-2011
Zimbabwe,ZWE,Trypanosomosis (tsetse-transmitted) (-2021),2009,85.0,82.03669043056088,48.85076889013657,135.45643499698798,1.029242640951469e-05,6.1288789346703875e-06,1.6994534781748595e-05,Adjusted_Susceptible_Cases,2005-2012
Afghanistan,AFG,Anthrax,2010,305.0,340.85114426200414,249.96181403755793,465.67303669846706,5.325133487407889e-05,3.905165198687007e-05,7.275231794439244e-05,Adjusted_Susceptible_Cases,2005-2015
Afghanistan,AFG,Foot and mouth disease virus (Inf. with),2010,4656.0,4051.1569379319926,3596.5461083067785,4583.274225525404,0.0006329141572822136,0.000561890093161289,0.000716047091851863,Adjusted_Susceptible_Cases,2005-2019
Afghanistan,AFG,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),2010,488.0,504.25955732894835,410.2637660381476,630.3324284205719,7.878070824411766e-05,6.409570148077546e-05,9.847713229917697e-05,Adjusted_Susceptible_Cases,2005-2016
Afghanistan,AFG,Peste des petits ruminants virus (Inf. with),2010,22.0,22.0,14.03977801374661,32.51454279829091,6.874140732408449e-06,4.386882269012189e-06,1.0159524683880424e-05,None,2010
Afghanistan,AFG,Rabies virus (Inf. with),2010,3.0,3.0,0.3894991011704147,10.570564023307998,9.373828271466068e-07,1.217032562087285e-07,3.30288839623422e-06,None,2010
Afghanistan,AFG,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",2010,2.0,2.0,0.1140621564900439,8.797457494797188,6.249218847644045e-07,3.563996890702534e-08,2.748861859391697e-06,None,2010
Angola,AGO,Anthrax,2010,496.0,0.0,0.0,0.0,,,,Adjusted_Susceptible_Cases,2006-2010
Angola,AGO,Bovine anaplasmosis,2010,98.0,0.0,0.0,0.0,,,,Adjusted_Susceptible_Cases,2005-2010
Angola,AGO,Bovine babesiosis,2010,22.0,0.0,0.0,0.0,,,,None,2005-2006
Angola,AGO,Bovine tuberculosis (-2018),2010,255.0,0.0,0.0,0.0,,,,None,2006-2010
Angola,AGO,Brucella abortus (Inf. with),2010,8.0,0.0,0.0,0.0,,,,None,2010
Angola,AGO,Dermatophilosis (-2005),2010,80.0,0.0,0.0,0.0,,,,None,2005
Angola,AGO,Echinococcosis/hydatidosis,2010,411.0,0.0,0.0,0.0,,,,None,2006-2010
Angola,AGO,Foot and mouth disease virus (Inf. with),2010,250.0,0.0,0.0,0.0,,,,Adjusted_Susceptible_Cases,2009
Angola,AGO,Heartwater,2010,17.0,0.0,0.0,0.0,,,,None,2007
Angola,AGO,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2010,157.0,0.0,0.0,0.0,,,,None,2006
Angola,AGO,Lumpy skin disease virus (Inf. with),2010,776.0,0.0,0.0,0.0,,,,None,2006-2010
Angola,AGO,Mycoplasma mycoides subsp. mycoides SC (Inf. with) (Contagious bovine pleuropneumonia),2010,1864.0,0.0,0.0,0.0,,,,None,2005-2010
Angola,AGO,Rabies virus (Inf. with),2010,1.0,0.0,0.0,0.0,,,,None,2010
Angola,AGO,Trypanosomosis (tsetse-transmitted) (-2021),2010,31.0,0.0,0.0,0.0,,,,None,2006-2010
Albania,ALB,Anthrax,2010,48.0,42.49755684986746,10.132478106074965,132.02558224728926,4.924398244480586e-05,1.1740994329171452e-05,0.00015298445219848119,Adjusted_Susceptible_Cases,2006-2014
Albania,ALB,Bovine anaplasmosis,2010,187.0,185.69296409716873,137.26111701631672,252.57887168040008,0.0002151714531832778,0.00015905112052875633,0.0002926754017154114,None,2005-2010
Albania,ALB,Bovine tuberculosis (-2018),2010,139.0,121.881974393531,57.316916505569296,227.8146418118285,0.00014123056129030243,6.641589398096095e-05,0.0002639798862245985,Adjusted_Susceptible_Cases,2007-2015
Albania,ALB,Brucella abortus (Inf. with),2010,217.0,207.55306603773585,133.06872106704168,313.5721741966778,0.00024050181464395812,0.0001541931877949498,0.00036335130266127206,Adjusted_Susceptible_Cases,2005-2015
Albania,ALB,Brucella melitensis (Inf. with),2010,189.0,181.0288568257492,127.95456417345389,258.29854569509666,0.00020976692563817983,0.00014826716590203231,0.00029930306569536116,None,2008
Albania,ALB,Echinococcosis/hydatidosis,2010,60.0,52.58162329507287,23.896595005678755,103.0612115684487,6.0928879832065903e-05,2.7690144850149193e-05,0.00011942202962740288,None,2005-2010
Albania,ALB,Leptospirosis,2010,27.0,30.81878557874763,16.78774839916194,56.865717080641645,3.571122315034488e-05,1.9452779141554974e-05,6.589306730085937e-05,Adjusted_Susceptible_Cases,2006-2011
Albania,ALB,Rabies virus (Inf. with),2010,5.0,3.7197327044025155,0.8162128107545115,12.312726853901154,8.620469766865622e-06,1.8915708244600497e-06,2.8534708815529906e-05,Adjusted_Susceptible_Cases,2006-2012
Andorra,AND,Bovine viral diarrhoea (2006-),2010,2.0,0.0,0.0,0.0,,,,None,2010
Argentina,ARG,Anthrax,2010,310.0,312.05408901929724,239.19598947725297,408.7733217824324,5.129730744352681e-06,3.9320459635811635e-06,6.7196590270888715e-06,Adjusted_Susceptible_Cases,2006-2015
Argentina,ARG,Bluetongue virus (Inf. with),2010,1.0,0.8533667356678635,0.048668425073572906,3.7537287922559286,2.8056300072341768e-08,1.600081044691539e-09,1.23412053673851e-07,None,2005
Argentina,ARG,Bovine cysticercosis (-2014),2010,9223.0,7870.601403064704,7646.338424899206,8099.231746415121,0.00012938162778360405,0.00012569505954304332,0.00013313998937105313,None,2005
Argentina,ARG,Bovine tuberculosis (-2018),2010,101968.0,101968.0,101085.8139369371,102855.30398660296,0.00167621064086684,0.0016617087415834327,0.0016907966716218558,None,2010
Argentina,ARG,Echinococcosis/hydatidosis,2010,782843.0,732222.9976535814,728187.0571937562,736296.8103587253,0.012036717206911466,0.011970372016806102,0.01210368496351413,None,2005-2010
Argentina,ARG,Foot and mouth disease virus (Inf. with),2010,71.0,60.22810591614017,47.283005985515146,75.34364868432371,1.980130864896619e-06,1.5545323584867993e-06,2.477087432261029e-06,None,2006
Argentina,ARG,Rabies virus (Inf. with),2010,252.0,221.89999999999998,140.4783737076674,343.96553622671655,3.647724199830846e-06,2.3092670722232525e-06,5.654310096448796e-06,Adjusted_Susceptible_Cases,2005-2013
Armenia,ARM,Anthrax,2010,5.0,5.099614501755592,1.3097346454430965,14.083181860491152,5.02111934306545e-06,1.2895747237861476e-06,1.3866408299544374e-05,None,2006-2007
Armenia,ARM,Bovine tuberculosis (-2018),2010,42.0,43.39148580324301,21.727587825198587,82.61497520878874,4.272358795277724e-05,2.1393148731085526e-05,8.13433348550005e-05,None,2006-2010
Armenia,ARM,Brucella abortus (Inf. with),2010,2337.0,2006.1190476190477,1693.076949244955,2370.0597739587583,0.001975240118841203,0.0016670164806036774,0.0023335789344760935,Adjusted_Susceptible_Cases,2007-2015
Armenia,ARM,Echinococcosis/hydatidosis,2010,24.0,18.260962927904522,8.801217156207581,32.967190391198955,1.7979883410547434e-05,8.665745555931702e-06,3.2459747163787467e-05,Adjusted_Susceptible_Cases,2005-2012
Armenia,ARM,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),2010,39.0,40.85280214911415,17.250136946597937,89.56056499186782,4.0223980659464737e-05,1.6984616437825412e-05,8.81820155428859e-05,None,2005-2010
Armenia,ARM,Malignant catarrhal fever (wildebeest only)(2006-2008),2010,7.0,8.235561707944305,3.5384689117086663,15.92557263233427,1.621759377244399e-05,6.968006970448314e-06,3.136088061796785e-05,None,2005
Armenia,ARM,Rabies virus (Inf. with),2010,8.0,8.203164271951637,1.2734761112183228,27.821762550283374,8.076898123585624e-06,1.2538742943743686e-06,2.739351965747802e-05,None,2005-2008
Armenia,ARM,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",2010,8.0,6.928571428571429,3.0076008486546058,13.536296901133465,1.3643848572410366e-05,5.9226134807644214e-06,2.6655882392819977e-05,Adjusted_Susceptible_Cases,2005-2019
Australia,AUS,Anthrax,2010,8.0,22.725380899918108,10.783207122153039,45.064914339711116,6.49185308230535e-07,3.080388254057316e-07,1.287348292855828e-06,Adjusted_Susceptible_Cases,2008-2015
Australia,AUS,Bluetongue virus (Inf. with),2010,7.0,7.857142857142857,3.6558454494130697,14.889849014167835,4.489026370989463e-07,2.088696480267994e-07,8.50702680350102e-07,Adjusted_Susceptible_Cases,2008-2015
Australia,AUS,Bovine anaplasmosis,2010,47.0,44.37852366339104,29.85038816973061,63.76887137562641,1.2677404920125419e-06,8.527220524975892e-07,1.8216554697945042e-06,None,2005-2006
Australia,AUS,Bovine babesiosis,2010,663.0,634.5224040271584,558.8085591196198,717.5829075278032,1.8126104211482558e-05,1.5963222279598346e-05,2.049885469713201e-05,None,2005-2006
Austria,AUT,Bluetongue virus (Inf. with),2010,16.0,16.1918514847986,6.288606730852793,38.66654549969253,5.934139494163696e-06,2.304706759437114e-06,1.417087323015654e-05,None,2008-2009
Austria,AUT,Bovine genital campylobacteriosis,2010,21.0,21.16514177250842,9.624961111818578,45.25598107222095,7.75679691786515e-06,3.527444771652855e-06,1.6585830525923413e-05,None,2005-2010
Austria,AUT,Bovine spongiform encephalopathy,2010,5.0,5.040467437151719,0.287463292799685,22.171649016125787,1.84727712676523e-06,1.0535220635678719e-07,8.125671001914096e-06,None,2005-2010
Austria,AUT,Bovine tuberculosis (-2018),2010,10.0,8.011717127822404,2.0452545088952943,21.517672900595386,2.9362081951476104e-06,7.495637894311444e-07,7.885995786324814e-06,Adjusted_Susceptible_Cases,2009-2011
Austria,AUT,Bovine viral diarrhoea (2006-),2010,5918.0,5992.729688245031,5740.035129122888,6291.174969556475,0.0021962710042300305,0.002103661164975094,0.002305647991311447,Adjusted_Susceptible_Cases,2006-2015
Austria,AUT,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis,2010,1.0,1.018780618849394,0.05810215718811168,4.481339595425361,7.467442882462823e-07,4.258763193199695e-08,3.2847255676646246e-06,None,2007
Austria,AUT,Paratuberculosis,2010,96.0,97.38144220365285,49.593091310045175,183.32317236826879,3.56892516412865e-05,1.8175334800772844e-05,6.718597180608056e-05,Adjusted_Susceptible_Cases,2006-2015
Azerbaijan,AZE,Anthrax,2010,4.0,4.720403875246868,0.5214156834697602,17.731817491897253,2.8425893503835173e-06,3.1399234220749135e-07,1.0677958263216461e-05,None,2006-2008
Azerbaijan,AZE,Bovine anaplasmosis,2010,29.0,31.0,18.640741291514455,48.45805193139985,9.333975671444056e-06,5.612652442344471e-06,1.4590525090750287e-05,Adjusted_Susceptible_Cases,2009-2011
Azerbaijan,AZE,Bovine tuberculosis (-2018),2010,46.0,46.15475817947915,33.16600546057633,64.53775463481475,1.3897012579633613e-05,9.986151228645167e-06,1.94320590855157e-05,None,2008-2010
Azerbaijan,AZE,Brucella abortus (Inf. with),2010,1600.0,1600.0,1498.889548690184,1706.2280004495942,0.0004817535830422739,0.0004513096316663206,0.000513738407939779,None,2010
Azerbaijan,AZE,Echinococcosis/hydatidosis,2010,1.0,1.0,0.057031078245021974,4.398728747398595,6.021919788028423e-07,3.4343657861629515e-08,2.648879168612908e-06,None,2010
Azerbaijan,AZE,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),2010,21.0,20.666666666666668,11.38634010384764,35.698669031333566,6.222650447629371e-06,3.4283813392290862e-06,1.0748726072303255e-05,Adjusted_Susceptible_Cases,2009-2012
Azerbaijan,AZE,Rabies virus (Inf. with),2010,15.0,15.0,6.663446298067678,28.42614591530131,4.516439841021317e-06,2.0063369559399246e-06,8.558998529236816e-06,None,2010
Azerbaijan,AZE,"Theileria annulata, Theileria orientalis and Theileria parva (Inf. with)",2010,45.0,45.0,30.38996121757215,64.70946238577305,1.3549319523063952e-05,9.150295440675705e-06,1.9483759600678388e-05,None,2010
