Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2011,Jul-Dec 2011,Americas,Cuba,Cuba,New world screwworm (Cochliomyia hominivorax),,Domestic,Swine,-,-,-,-,Animal,1395,-,-,-,-
2011,Jul-Dec 2011,Americas,Cuba,Guantanamo,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,321,Animal,68,16,79,11,0
2011,Jul-Dec 2011,Americas,Cuba,Holguin,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,14258,Animal,1776,358,1181,143,473
2011,Jul-Dec 2011,Americas,Cuba,Isla De La Juventud,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,14,Animal,14,5,8,1,0
2011,Jul-Dec 2011,Americas,Cuba,La Habana,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,10,Animal,8,3,0,7,0
2011,Jul-Dec 2011,Americas,Cuba,Matanzas,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,16,Animal,8,2,12,2,0
2011,Jul-Dec 2011,Americas,Cuba,Matanzas,Leptospirosis,,Domestic,Swine,-,-,-,302,Animal,6,0,0,6,0
2011,Jul-Dec 2011,Americas,Cuba,Mayabeque,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,8450,Animal,4457,3747,0,710,0
2011,Jul-Dec 2011,Americas,Cuba,Mayabeque,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,6748,Animal,320,96,183,114,0
2011,Jul-Dec 2011,Americas,Cuba,Pinar Del Rio,Brucella suis (Inf. with),,Domestic,Swine,-,-,-,609,Animal,18,0,18,0,0
2011,Jul-Dec 2011,Americas,Cuba,Pinar Del Rio,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,1122,Animal,36,24,53,12,2220
2011,Jul-Dec 2011,Americas,Cuba,Sancti Spiritus,Brucella suis (Inf. with),,Domestic,Swine,-,-,-,110,Animal,17,0,110,0,0
2011,Jul-Dec 2011,Americas,Cuba,Sancti Spiritus,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,2120,Animal,112,29,99,44,0
2011,Jul-Dec 2011,Americas,Cuba,Santiago De Cuba,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,1234,Animal,163,96,234,141,0
2011,Jul-Dec 2011,Americas,Cuba,Villa Clara,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,1347,Animal,219,57,264,37,150
2011,Jul-Dec 2011,Americas,Ecuador,Manabí,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,17,Animal,3,-,-,-,1786
2011,Jul-Dec 2011,Americas,Ecuador,Morona Santiago,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,-,-,-,-,60
2011,Jul-Dec 2011,Americas,Ecuador,Napo,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,39,Animal,30,-,-,30,58
2011,Jul-Dec 2011,Americas,Ecuador,Napo,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,1,Animal,-,-,-,-,36
2011,Jul-Dec 2011,Americas,Ecuador,Orellana,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,6,Animal,1,-,-,1,80
2011,Jul-Dec 2011,Americas,Ecuador,Pastaza,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,-,-,-,-,45
2011,Jul-Dec 2011,Americas,Ecuador,Santo Domingo De Los Tsachilas,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,51,Animal,13,-,13,-,-
2011,Jul-Dec 2011,Americas,Ecuador,Sucumbios,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,-,-,-,-,82
2011,Jul-Dec 2011,Americas,Ecuador,Sucumbios,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,8,Animal,-,-,-,-,-
2011,Jul-Dec 2011,Americas,El Salvador,El Salvador,Anthrax,,Domestic,Swine,-,-,-,775,Animal,2,0,0,2,0
2011,Jul-Dec 2011,Americas,Guatemala,Alta Verapaz,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,40,Animal,15,0,0,2,-
2011,Jul-Dec 2011,Americas,Guatemala,Chimaltenango,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,83,Animal,14,10,0,14,-
2011,Jul-Dec 2011,Americas,Guatemala,Guatemala,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,14,Animal,8,6,0,8,-
2011,Jul-Dec 2011,Americas,Guatemala,Huehuetenango,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,4,Animal,1,0,1,0,-
2011,Jul-Dec 2011,Americas,Guatemala,Jutiapa,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,350,Animal,7,0,0,7,-
2011,Jul-Dec 2011,Americas,Guatemala,Quezaltenango,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,3,Animal,1,0,1,0,-
2011,Jul-Dec 2011,Americas,Guatemala,Quiche,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,8,Animal,2,0,2,0,-
2011,Jul-Dec 2011,Americas,Guatemala,Sacatepequez,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,16130,Animal,29,16112,0,18,-
2011,Jul-Dec 2011,Americas,Guatemala,Santa Rosa,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,100,Animal,5,0,0,5,-
2011,Jul-Dec 2011,Americas,Guatemala,Solola,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,1,Animal,1,0,1,0,-
2011,Jul-Dec 2011,Americas,Guatemala,Suchitepequez,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,500,Animal,10,0,0,10,-
2011,Jul-Dec 2011,Americas,Guatemala,Totonicapan,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,2,Animal,1,0,1,0,-
2011,Jul-Dec 2011,Americas,Honduras,Olancho,Leptospirosis,,Domestic,Swine,-,-,-,36,Animal,2,0,0,2,0
2011,Jul-Dec 2011,Americas,Mexico,Colima,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,7,Animal,4,0,-,0,0
2011,Jul-Dec 2011,Americas,Mexico,Guanajuato,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,8764,Animal,22,0,-,0,0
2011,Jul-Dec 2011,Americas,Mexico,Guerrero,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,14,Animal,15,0,-,0,0
2011,Jul-Dec 2011,Americas,Mexico,Jalisco,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,91447,Animal,270,0,-,0,0
2011,Jul-Dec 2011,Americas,Mexico,Mexico,Leptospirosis,,Domestic,Swine,-,-,-,20779,Animal,174,0,0,0,0
2011,Jul-Dec 2011,Americas,Mexico,Mexico,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,208349,Animal,4719,0,0,304,0
2011,Jul-Dec 2011,Americas,Mexico,Mexico,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,22,Animal,19,0,0,0,0
2011,Jul-Dec 2011,Americas,Mexico,Morelos,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,179,Animal,93,0,-,0,0
2011,Jul-Dec 2011,Americas,Mexico,Oaxaca,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,106,Animal,3,0,-,0,0
2011,Jul-Dec 2011,Americas,Mexico,Quintana Roo,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,13,Animal,2,0,-,0,0
2011,Jul-Dec 2011,Americas,Mexico,Tabasco,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,128,Animal,13,0,0,0,0
2011,Jul-Dec 2011,Americas,Mexico,Zacatecas,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,34,Animal,1,0,-,0,0
2011,Jul-Dec 2011,Americas,Nicaragua,Carazo,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,20,Animal,2,0,0,0,0
2011,Jul-Dec 2011,Americas,Nicaragua,Leon,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,5,Animal,3,0,0,0,0
2011,Jul-Dec 2011,Americas,Nicaragua,Madriz,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,6,Animal,1,0,0,0,0
2011,Jul-Dec 2011,Americas,Nicaragua,Managua,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,8,Animal,3,0,0,0,0
2011,Jul-Dec 2011,Americas,Nicaragua,Masaya,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,2232,Animal,3,0,0,0,0
2011,Jul-Dec 2011,Americas,Nicaragua,Matagalpa,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,6,Animal,2,0,0,0,0
2011,Jul-Dec 2011,Americas,Nicaragua,Nicaragua,Leptospirosis,,Domestic,Swine,-,-,-,62,Animal,21,0,0,0,0
2011,Jul-Dec 2011,Americas,Nicaragua,Nicaragua,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,580,Animal,4,4,0,0,0
2011,Jul-Dec 2011,Americas,Nicaragua,Rivas,Vesicular stomatitis (-2014),Indiana;New Jersey,Domestic,Swine,-,-,-,1197,Animal,3,0,0,0,0
2011,Jul-Dec 2011,Americas,Nicaragua,Rivas,Vesicular stomatitis (-2014),New Jersey,Domestic,Swine,-,-,-,35,Animal,2,0,0,0,0
2011,Jul-Dec 2011,Americas,Panama,Los Santos,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,4,Animal,3,0,0,0,0
2011,Jul-Dec 2011,Americas,Paraguay,Concepcion,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,5,Animal,1,-,-,1,-
2011,Jul-Dec 2011,Americas,Paraguay,San Pedro,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,5,Animal,-,5,-,-,-
2011,Jul-Dec 2011,Americas,Peru,Apurimac,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,18,Animal,0,0,0,0,0
2011,Jul-Dec 2011,Americas,Peru,Cajamarca,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,6,Animal,2,1,0,2,905
2011,Jul-Dec 2011,Americas,Peru,Ica,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,11,Animal,1,0,0,1,350
2011,Jul-Dec 2011,Americas,Peru,Junin,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,6,Animal,2,1,0,1,80
2011,Jul-Dec 2011,Americas,Peru,La Libertad,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,9,Animal,9,0,0,9,782
2011,Jul-Dec 2011,Americas,Peru,Lambayeque,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,53,Animal,17,5,0,12,5277
2011,Jul-Dec 2011,Americas,Peru,Lima,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,107,Animal,17,12,0,5,133
2011,Jul-Dec 2011,Americas,Peru,Lima,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,14783,Animal,11,0,0,0,0
2011,Jul-Dec 2011,Americas,Peru,Lima,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,324,Animal,136,0,0,45,0
2011,Jul-Dec 2011,Americas,Peru,San Martin,Rabies virus (Inf. with),,Domestic,Swine,-,-,-,2,Animal,0,0,0,0,0
2011,Jul-Dec 2011,Americas,Peru,Tacna,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,69,Animal,2,0,0,2,704
2011,Jul-Dec 2011,Americas,Uruguay,Flores,Leptospirosis,,Domestic,Swine,-,-,-,16,Animal,2,0,0,0,-
2011,Jul-Dec 2011,Americas,Uruguay,Paysandu,Leptospirosis,,Domestic,Swine,-,-,-,-,Animal,5,-,-,0,-
2011,Jul-Dec 2011,Americas,Uruguay,Soriano,Anthrax,,Domestic,Swine,-,-,-,8,Animal,2,0,0,2,6
2011,Jul-Dec 2011,Americas,Uruguay,Uruguay,Echinococcosis/hydatidosis,,Domestic,Swine,-,-,-,14413,Animal,89,-,89,-,-
2011,Jul-Dec 2011,Asia,Cambodia,Kampot,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),,Domestic,Swine,-,-,-,-,Animal,26,0,0,13,0
2011,Jul-Dec 2011,Asia,Cambodia,Kandal,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),,Domestic,Swine,-,-,-,-,Animal,33,0,0,5,0
2011,Jul-Dec 2011,Asia,Cambodia,Koh Kong,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,-,Animal,85,0,0,85,0
2011,Jul-Dec 2011,Asia,Cambodia,Koh Kong,Haemorrhagic septicaemia (Pasteurella multocida serotypes 6:b and 6:e),,Domestic,Swine,-,-,-,-,Animal,97,0,0,19,0
2011,Jul-Dec 2011,Asia,Cambodia,Takeo,Foot and mouth disease virus (Inf. with),not typed,Domestic,Swine,-,-,-,-,Animal,35,0,0,3,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Anhui,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,6244,Animal,22,0,10,10,3783
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Anhui,Japanese encephalitis,,Domestic,Swine,-,-,-,56,Animal,4,0,0,1,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Anhui,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,15261,Animal,1976,47,29,153,2388
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Chongking,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,34,Animal,5,0,0,0,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Chongking,Japanese encephalitis,,Domestic,Swine,-,-,-,8,Animal,8,0,0,5,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Chongking,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,1386,Animal,164,1,0,19,684
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Chongking,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,530,Animal,296,0,0,1,-
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Chongking,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,4547,Animal,1353,20,0,132,2962
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Fujian,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,86,Animal,14,0,0,14,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Fujian,Brucella suis (Inf. with),,Domestic,Swine,-,-,-,48,Animal,1,0,1,0,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Fujian,Japanese encephalitis,,Domestic,Swine,-,-,-,3,Animal,1,0,0,0,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Fujian,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,1145,Animal,943,0,0,42,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Gansu,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,111,Animal,10,0,5,4,101
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Gansu,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,8,Animal,2,0,0,2,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Guangdong,Brucella suis (Inf. with),,Domestic,Swine,-,-,-,20,Animal,11,0,20,0,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Guangdong,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,40,Animal,9,1,0,8,64
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Guangdong,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,5,Animal,1,0,0,1,50
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Guangdong,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,16028,Animal,2716,2063,2,116,2224
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Guangxi,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,460,Animal,27,0,0,10,460
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Guangxi,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,13292,Animal,168,0,30,72,10687
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Guangxi,Japanese encephalitis,,Domestic,Swine,-,-,-,5,Animal,2,0,0,0,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Guangxi,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,325,Animal,13,0,0,3,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Guangxi,Taenia solium (Inf. with) (Porcine cysticercosis),,Domestic,Swine,-,-,-,215,Animal,5,0,0,0,-
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Guangxi,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,122060,Animal,12901,171,0,726,9290
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Guizhou,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,1522,Animal,75,4,1,52,670
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Guizhou,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,124,Animal,78,124,0,0,-
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Guizhou,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,874034,Animal,258248,13796,0,13799,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hainan,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,53942,Animal,2359,18,0,175,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hebei,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,4797,Animal,151,10,3,37,247
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hebei,Japanese encephalitis,,Domestic,Swine,-,-,-,3035,Animal,11,0,0,0,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hebei,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,640,Animal,49,0,0,0,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hebei,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,28324,Animal,1848,184,1,224,6940
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hubei,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,89724,Animal,348,6,0,94,10819
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hubei,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,6609,Animal,2824,104,0,1023,3128
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hubei,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,71,Animal,24,71,0,0,-
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hubei,Japanese encephalitis,,Domestic,Swine,-,-,-,20,Animal,5,0,0,1,15
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hubei,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,393,Animal,153,0,0,31,100
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hubei,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,61652,Animal,2326,96,0,172,7501
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hunan,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,690,Animal,183,11,0,23,682
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hunan,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,20,Animal,2,0,0,1,18
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hunan,Japanese encephalitis,,Domestic,Swine,-,-,-,426,Animal,16,0,0,0,410
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hunan,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,15409,Animal,277,0,0,10,15258
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Hunan,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,27820,Animal,3844,378,45,393,14704
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Jiangsu,Japanese encephalitis,,Domestic,Swine,-,-,-,440,Animal,7,0,0,5,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Jiangsu,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,2856,Animal,411,19,0,55,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Jiangxi,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,309,Animal,34,0,18,9,143
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Jiangxi,Japanese encephalitis,,Domestic,Swine,-,-,-,79,Animal,34,0,0,0,50
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Jiangxi,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,813,Animal,40,0,0,8,805
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Jiangxi,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,24474,Animal,4559,72,0,520,2607
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Liaoning,Japanese encephalitis,,Domestic,Swine,-,-,-,53,Animal,16,0,0,3,66
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Liaoning,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,1552,Animal,381,5,0,38,1339
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Liaoning,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,46,Animal,20,0,0,2,-
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Ningxia,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,62,Animal,7,0,0,1,219
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Ningxia,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,-,Animal,0,0,0,0,574
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Ningxia,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,334,Animal,50,0,0,26,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Qinghai,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,566,Animal,72,0,0,19,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Shaanxi,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,1970,Animal,31,0,25,6,1939
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Shaanxi,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,930,Animal,85,0,0,7,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Shandong,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,2705,Animal,343,21,5,45,1622
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Shanghai,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,200,Animal,105,0,0,18,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Shanghai,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,54631,Animal,4209,203,0,339,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Sichuan,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,1095,Animal,35,0,0,11,512
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Sichuan,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,15600,Animal,1714,40,12,185,80
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Sichuan,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,950,Animal,18,0,18,0,-
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Tianjin,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,363,Animal,26,0,0,4,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Tibet,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,22,Animal,0,263,0,0,-
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Xinjiang,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,-,Animal,-,-,-,-,-
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Xinjiang,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,3627,Animal,479,92,0,50,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Yunnan,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,7288,Animal,80,0,0,8,709
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Yunnan,Classical swine fever virus (Inf. with),,Domestic,Swine,-,-,-,25194,Animal,801,82,1,131,22232
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Yunnan,Japanese encephalitis,,Domestic,Swine,-,-,-,6793,Animal,80,0,0,6,86
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Yunnan,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,13225,Animal,843,2,0,66,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Zhejiang,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,60,Animal,40,0,0,20,0
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Zhejiang,Japanese encephalitis,,Domestic,Swine,-,-,-,28,Animal,2,0,0,0,26
2011,Jul-Dec 2011,Asia,China (People's Rep. of),Zhejiang,Transmissible gastroenteritis,,Domestic,Swine,-,-,-,18810,Animal,1102,57,0,143,8209
2011,Jul-Dec 2011,Asia,Chinese Taipei,I-Lan (2005-2012),Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,273,Animal,3,0,1,3,0
2011,Jul-Dec 2011,Asia,Chinese Taipei,Nantou County,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,6950,Animal,249,0,6,71,0
2011,Jul-Dec 2011,Asia,Chinese Taipei,New Taipei City,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,46,Animal,9,0,0,0,0
2011,Jul-Dec 2011,Asia,Chinese Taipei,Penghu County,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,200,Animal,5,8,0,0,192
2011,Jul-Dec 2011,Asia,Chinese Taipei,Pingtung County,Aujeszky's disease virus (Inf. with),,Domestic,Swine,-,-,-,45,Animal,4,0,0,4,0
2011,Jul-Dec 2011,Asia,Chinese Taipei,Pingtung County,Porcine reproductive and respiratory syndrome virus (Inf. with),,Domestic,Swine,-,-,-,8450,Animal,289,0,0,215,0
2011,Jul-Dec 2011,Asia,Chinese Taipei,T'Ai-Nan (2005-2012),Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,3354,Animal,991,983,0,0,0
2011,Jul-Dec 2011,Asia,Chinese Taipei,Taoyuan County (2005-2014),Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,1013,Animal,1,1,1012,0,0
2011,Jul-Dec 2011,Asia,Chinese Taipei,Yunlin County,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,223,Animal,15,0,0,0,0
2011,Jul-Dec 2011,Asia,Georgia,Georgia,Trichinella spp. (Inf. with),,Domestic,Swine,-,-,-,2000,Animal,18,0,18,0,-
2011,Jul-Dec 2011,Asia,Georgia,Kvemo Kartli,Anthrax,,Domestic,Swine,-,-,-,50,Animal,1,0,0,1,45
2011,Jul-Dec 2011,Asia,Hong Kong,Hong Kong,Foot and mouth disease virus (Inf. with),O,Domestic,Swine,-,-,-,530,Animal,15,13,515,2,0
